0,8,8,-5,-5,-15,-9,-13,-9,-13,-11,-11,-4,-4,-4,7,7,7,-5,-5
-11,-11,-4,-4,-4,7,7,7,-5,-5,-7,-7,-7,4,0,0,-12,-12,-12,-7
-7,-7,-7,4,0,0,-12,-12,-12,-7,-7,-7,-13,-13,-3,-3,-3,-6,-6,-6
-7,-7,-13,-13,-3,-3,-3,-6,-6,-6,-6,-6,-6,-3,-3,-3,9,9,11,-9
-6,-6,-6,-3,-3,-3,9,9,11,-9,-9,-9,-5,-5,-5,-5,-11,-11,-11,-5
-9,-9,-5,-5,-5,-5,-11,-11,-11,-5,-11,-16,-16,-6,-6,-2,-10,-14,-14,-13
-11,-16,-16,-6,-6,-2,-10,-14,-14,-13,-2,-1,-2,-6,-10,-10,-10,16,-15,-15
-2,-1,-2,-6,-10,-10,-10,16,-15,-15,-15,4,4,7,-20,-5,-5,-2,-2,-2
-15,4,4,7,-20,-5,-5,-2,-2,-2,-3,-5,-5,-5,-3,-3,-3,-12,-12,-13
-3,-5,-5,-5,-3,-3,-3,-12,-12,-13,6,-2,-2,-9,-9,-9,4,4,4,-6
6,-2,-2,-9,-9,-9,4,4,4,-6,-6,-6,4,-6,-11,-11,-4,-1,4,-1
-6,-6,4,-6,-11,-11,-4,-1,4,-1,-11,-11,-4,-4,12,-5,-18,-18,3,3
-11,-11,-4,-4,12,-5,-18,-18,3,3,6,-6,-17,-17,7,7,7,-14,0,-8
6,-6,-17,-17,7,7,7,-14,0,-8,-4,-8,-4,-12,-12,-12,-7,0,-7,-1
-4,-8,-4,-12,-12,-12,-7,0,-7,-1,-12,-1,-3,6,-3,-2,-2,7,7,8
-12,-1,-3,6,-3,-2,-2,7,7,8,-3,-4,-4,-3,11,-3,-10,-10,-6,-6
-3,-4,-4,-3,11,-3,-10,-10,-6,-6,7,-2,-2,-5,-5,10,10,-7,-10,-7
7,-2,-2,-5,-5,10,10,-7,-10,-7,-6,5,4,4,-1,-1,-1,-4,-4,-9
-6,5,4,4,-1,-1,-1,-4,-4,-9,-3,-5,9,-5,-11,-11,1,1,1,-3
-3,-5,9,-5,-11,-11,1,1,1,-3,-5,-5,-2,6,-2,-14,-14,2,2,4
-5,-5,-2,6,-2,-14,-14,2,2,4,-9,-9,-9,3,10,3,-6,-6,-3,8
-9,-9,-9,3,10,3,-6,-6,-3,8,-3,-15,-15,-7,-7,8,-16,-6,-6,-1
-3,-15,-15,-7,-7,8,-16,-6,-6,-1,4,-1,-4,-8,-4,-8,9,8,8,6
4,-1,-4,-8,-4,-8,9,8,8,6,-6,5,5,5,-5,-5,-5,0,-6,-6
-6,5,5,5,-5,-5,-5,0,-6,-6,-6,-2,4,-2,-5,-5,-5,9,-5,-5
-6,-2,4,-2,-5,-5,-5,9,-5,-5,-5,-2,0,0,0,-8,-8,-8,0,-19
-5,-2,0,0,0,-8,-8,-8,0,-19,-9,-9,-1,-1,-1,-4,-4,0,0,4
-9,-9,-1,-1,-1,-4,-4,0,0,4,14,14,9,-11,9,-11,-6,-6,0,0
14,14,9,-11,9,-11,-6,-6,0,0,0,-5,-7,-7,-2,-1,4,4,1,-6
0,-5,-7,-7,-2,-1,4,4,1,-6,1,-6,4,5,5,9,3,3,3,-6
1,-6,4,5,5,9,3,3,3,-6,0,-6,-6,-6,-1,2,3,3,3,-4
0,-6,-6,-6,-1,2,3,3,3,-4,-4,-4,-7,-8,-8,-5,-3,-3,-6,-6
-4,-4,-7,-8,-8,-5,-3,-3,-6,-6,-6,-6,-8,-8,0,0,-6,-8,-8,-7
-6,-6,-8,-8,0,0,-6,-8,-8,-7,18,18,17,-1,-1,-1,0,-4,-4,-4
18,18,17,-1,-1,-1,0,-4,-4,-4,-5,2,-5,-7,-7,-7,0,-11,-1,-1
-5,2,-5,-7,-7,-7,0,-11,-1,-1,-1,7,16,16,10,-3,10,-3,-6,-6
-1,7,16,16,10,-3,10,-3,-6,-6,-8,3,-13,2,2,2,8,3,3,3
-8,3,-13,2,2,2,8,3,3,3,2,5,2,0,0,1,1,5,-3,0
2,5,2,0,0,1,1,5,-3,0,0,0,3,-1,-1,-1,-3,-3,-5,-5
0,0,3,-1,-1,-1,-3,-3,-5,-5,1,1,3,-12,-12,-12,-12,11,-13,-16
1,1,3,-12,-12,-12,-12,11,-13,-16,-16,5,6,5,-14,-14,4,5,5,-3
-16,5,6,5,-14,-14,4,5,5,-3,-3,-2,-2,11,-6,-6,-6,-4,9,-3
-3,-2,-2,11,-6,-6,-6,-4,9,-3,-3,-3,-2,0,-2,-8,-8,1,1,4
-3,-3,-2,0,-2,-8,-8,1,1,4,-2,-2,-2,-1,15,-1,-7,-7,-4,13
-2,-2,-2,-1,15,-1,-7,-7,-4,13,-4,-12,-12,-1,-1,-6,-6,-5,0,0
-4,-12,-12,-1,-1,-6,-6,-5,0,0,-2,-2,-2,3,-8,18,-5,-5,-5,-6
-2,-2,-2,3,-8,18,-5,-5,-5,-6,22,-6,-6,-6,-7,4,0,0,0,-6
22,-6,-6,-6,-7,4,0,0,0,-6,12,12,12,17,2,2,-5,-10,-10,2
12,12,12,17,2,2,-5,-10,-10,2,2,2,0,0,2,6,6,-10,-10,0
2,2,0,0,2,6,6,-10,-10,0,0,0,-6,-6,2,2,2,-8,-8,-8
0,0,-6,-6,2,2,2,-8,-8,-8,-10,-5,-5,-5,-2,-9,-6,-7,-7,-7
-10,-5,-5,-5,-2,-9,-6,-7,-7,-7,-5,2,0,0,0,-3,5,0,0,0
-5,2,0,0,0,-3,5,0,0,0,-13,7,-16,-6,-6,-6,8,-1,-1,-1
-13,7,-16,-6,-6,-6,8,-1,-1,-1,-1,0,-8,-8,-8,-9,-3,-7,-5,-5
-1,0,-8,-8,-8,-9,-3,-7,-5,-5,-5,23,0,0,0,-6,19,-8,-4,-4
-5,23,0,0,0,-6,19,-8,-4,-4,-4,10,-6,-11,-11,-3,4,-3,0,0
-4,10,-6,-11,-11,-3,4,-3,0,0,0,-5,-5,-5,-5,0,18,0,-7,-7
0,-5,-5,-5,-5,0,18,0,-7,-7,-5,4,-5,-9,-9,-7,9,5,5,5
-5,4,-5,-9,-9,-7,9,5,5,5,-11,3,0,0,0,-3,12,-7,-3,-3
-11,3,0,0,0,-3,12,-7,-3,-3,-3,-2,-2,1,1,-4,-4,-4,-4,-8
-3,-2,-2,1,1,-4,-4,-4,-4,-8,-8,-7,6,0,0,0,-9,3,1,1
-8,-7,6,0,0,0,-9,3,1,1,1,-6,2,-6,-2,-2,-2,-3,-6,-7
1,-6,2,-6,-2,-2,-2,-3,-6,-7,-7,-4,-4,-2,-2,-2,2,-5,2,-1
-7,-4,-4,-2,-2,-2,2,-5,2,-1,-1,-1,-4,10,-4,-2,-2,-2,1,1
-1,-1,-4,10,-4,-2,-2,-2,1,1,1,3,-2,-2,-2,0,0,0,-8,-3
1,3,-2,-2,-2,0,0,0,-8,-3,-9,-8,-8,-8,4,-5,-5,-5,-11,10
-9,-8,-8,-8,4,-5,-5,-5,-11,10,10,10,14,-6,7,3,3,3,-1,12
10,10,14,-6,7,3,3,3,-1,12,0,0,0,-1,10,-1,-8,-8,-8,11
0,0,0,-1,10,-1,-8,-8,-8,11,-13,-2,-2,-2,0,-8,-7,-7,-7,9
-13,-2,-2,-2,0,-8,-7,-7,-7,9,-10,-4,-4,-4,12,-6,-11,-11,-8,3
-10,-4,-4,-4,12,-6,-11,-11,-8,3,-8,-3,-3,-3,-3,0,-5,0,0,0
-8,-3,-3,-3,-3,0,-5,0,0,0,-2,-5,-5,6,6,6,3,3,3,-13
-2,-5,-5,6,6,6,3,3,3,-13,3,-6,-6,-6,-2,-2,-9,-9,2,2
3,-6,-6,-6,-2,-2,-9,-9,2,2,4,-6,4,-3,10,-3,0,0,0,-1
4,-6,4,-3,10,-3,0,0,0,-1,-1,-8,-8,-2,10,-2,-7,-7,-7,30
-1,-8,-8,-2,10,-2,-7,-7,-7,30,-1,-1,-1,-5,7,-10,-4,-4,-4,-1
-1,-1,-1,-5,7,-10,-4,-4,-4,-1,-2,-2,-2,4,4,-3,-9,-3,0,0
-2,-2,-2,4,4,-3,-9,-3,0,0,0,-2,-2,-2,0,0,-3,-3,-3,9
0,-2,-2,-2,0,0,-3,-3,-3,9,9,9,-12,-13,-12,-1,0,0,-1,-1
9,9,-12,-13,-12,-1,0,0,-1,-1,-1,2,-2,-2,-2,2,3,3,-7,-7
-1,2,-2,-2,-2,2,3,3,-7,-7,-5,8,8,-6,-6,0,8,8,0,-16
-5,8,8,-6,-6,0,8,8,0,-16,-16,0,10,10,-14,-14,-3,10,10,-10
-16,0,10,10,-14,-14,-3,10,10,-10,-10,-3,6,6,-4,-9,-9,1,5,5
-10,-3,6,6,-4,-9,-9,1,5,5,-18,-18,1,6,6,-15,-15,2,4,4
-18,-18,1,6,6,-15,-15,2,4,4,-7,-7,0,4,4,-15,-15,0,8,8
-7,-7,0,4,4,-15,-15,0,8,8,-5,-5,8,8,-5,-5,-2,5,5,-4
-5,-5,8,8,-5,-5,-2,5,5,-4,-4,7,7,-3,-10,-10,3,3,1,-13
-4,7,7,-3,-10,-10,3,3,1,-13,-13,4,4,2,-11,-11,7,7,5,-14
-13,4,4,2,-11,-11,7,7,5,-14,-14,4,4,2,1,-12,-12,13,13,0
-14,4,4,2,1,-12,-12,13,13,0,-13,-13,10,10,3,-16,-16,0,7,7
-13,-13,10,10,3,-16,-16,0,7,7,-14,-14,-6,4,4,-3,-6,-7,-6,8
-14,-14,-6,4,4,-3,-6,-7,-6,8,8,-1,-15,-15,-3,13,13,-7,-10,-10
8,-1,-15,-15,-3,13,13,-7,-10,-10,9,9,4,-14,-14,8,8,3,-13,-13
9,9,4,-14,-14,8,8,3,-13,-13,6,6,2,-11,-11,2,4,4,-9,-12
6,6,2,-11,-11,2,4,4,-9,-12,-12,11,11,1,-10,-10,-4,11,11,-11
-12,11,11,1,-10,-10,-4,11,11,-11,-11,-7,-7,-2,-14,-11,-11,6,6,2
-11,-7,-7,-2,-14,-11,-11,6,6,2,-12,-12,-5,12,12,-7,-14,-14,9,9
-12,-12,-5,12,12,-7,-14,-14,9,9,5,-19,-19,0,15,15,-11,-11,-4,11
5,-19,-19,0,15,15,-11,-11,-4,11,11,0,-16,-16,9,9,7,-11,-11,-1
11,0,-16,-16,9,9,7,-11,-11,-1,7,7,0,-16,-16,10,10,0,-10,-10
7,7,0,-16,-16,10,10,0,-10,-10,12,12,3,-10,-10,16,16,-5,-13,-13
12,12,3,-10,-10,16,16,-5,-13,-13,0,13,13,-14,-14,-2,13,13,-9,-15
0,13,13,-14,-14,-2,13,13,-9,-15,-15,14,14,1,-10,-10,8,8,8,-14
-15,14,14,1,-10,-10,8,8,8,-14,-14,-1,7,7,-2,-11,-11,1,14,14
-14,-1,7,7,-2,-11,-11,1,14,14,-16,-16,-9,9,9,3,-14,-14,1,14
-16,-16,-9,9,9,3,-14,-14,1,14,14,-8,-12,-12,7,7,5,-13,-13,-4
14,-8,-12,-12,7,7,5,-13,-13,-4,5,5,-4,-9,-9,5,5,5,-16,-16
5,5,-4,-9,-9,5,5,5,-16,-16,2,9,9,-5,-5,-3,7,7,2,-16
2,9,9,-5,-5,-3,7,7,2,-16,-16,5,5,2,-17,-17,11,11,-7,-11
-16,5,5,2,-17,-17,11,11,-7,-11,-11,6,18,18,-14,-14,3,6,6,-9
-11,6,18,18,-14,-14,3,6,6,-9,-12,-12,11,11,-1,-16,-16,13,13,3
-12,-12,11,11,-1,-16,-16,13,13,3,-11,-11,-1,10,10,-11,-11,-10,8,8
-11,-11,-1,10,10,-11,-11,-10,8,8,3,-16,-16,2,9,9,-13,-13,-12,12
3,-16,-16,2,9,9,-13,-13,-12,12,12,0,-11,-11,5,7,7,-15,-15,-4
12,0,-11,-11,5,7,7,-15,-15,-4,13,13,-12,-12,-8,10,10,2,-10,-10
13,13,-12,-12,-8,10,10,2,-10,-10,-2,13,13,-11,-11,-6,9,9,2,-11
-2,13,13,-11,-11,-6,9,9,2,-11,-11,12,12,2,-3,-3,1,2,2,-10
-11,12,12,2,-3,-3,1,2,2,-10,-10,-2,11,11,-8,-8,-6,10,10,-3
-10,-2,11,11,-8,-8,-6,10,10,-3,-10,-10,7,7,2,-14,-14,-1,9,9
-10,-10,7,7,2,-14,-14,-1,9,9,-11,-11,-7,10,10,-2,-8,-8,7,7
-11,-11,-7,10,10,-2,-8,-8,7,7,4,-13,-13,3,11,11,-16,-16,-4,11
4,-13,-13,3,11,11,-16,-16,-4,11,11,-8,-8,-7,10,10,-7,-10,-10,10
11,-8,-8,-7,10,10,-7,-10,-10,10,10,5,-15,-15,-1,16,16,-20,-20,1
10,5,-15,-15,-1,16,16,-20,-20,1,15,15,-8,-12,-12,20,20,1,-11,-11
15,15,-8,-12,-12,20,20,1,-11,-11,7,9,9,-16,-16,-5,15,15,-10,-10
7,9,9,-16,-16,-5,15,15,-10,-10,-2,15,15,-4,-11,-11,2,7,7,-17
-2,15,15,-4,-11,-11,2,7,7,-17,-17,-2,17,17,-10,-10,-5,16,16,-5
-17,-2,17,17,-10,-10,-5,16,16,-5,-15,-15,13,13,4,-20,-20,10,10,6
-15,-15,13,13,4,-20,-20,10,10,6,-13,-13,0,13,13,-1,-15,-15,9,9
-13,-13,0,13,13,-1,-15,-15,9,9,9,-16,-16,-2,13,13,-11,-11,-3,10
9,-16,-16,-2,13,13,-11,-11,-3,10,10,-4,-5,-5,3,5,5,-16,-16,7
10,-4,-5,-5,3,5,5,-16,-16,7,7,1,-11,-11,7,7,0,-12,-12,8
7,1,-11,-11,7,7,0,-12,-12,8,8,4,-15,-15,9,9,3,-10,-10,-2
8,4,-15,-15,9,9,3,-10,-10,-2,10,10,0,-8,-8,5,5,2,-14,-14
10,10,0,-8,-8,5,5,2,-14,-14,5,8,8,-13,-13,-6,10,10,-3,-7
5,8,8,-13,-13,-6,10,10,-3,-7,-7,5,5,5,-18,-18,4,8,8,-10
-7,5,5,5,-18,-18,4,8,8,-10,-10,-8,2,5,5,-12,-12,11,11,8
-10,-8,2,5,5,-12,-12,11,11,8,-9,-12,-12,10,10,-1,-15,-15,4,8
-9,-12,-12,10,10,-1,-15,-15,4,8,8,-5,-7,-7,7,7,2,-16,-16,1
8,-5,-7,-7,7,7,2,-16,-16,1,10,10,-4,-12,-12,10,10,5,-15,-15
10,10,-4,-12,-12,10,10,5,-15,-15,0,14,14,-15,-15,4,9,9,-5,-5
0,14,14,-15,-15,4,9,9,-5,-5,-2,4,8,8,-5,-9,-9,14,14,0
-2,4,8,8,-5,-9,-9,14,14,0,-18,-18,1,13,13,-4,-13,-13,11,11
-18,-18,1,13,13,-4,-13,-13,11,11,2,-6,-7,-7,6,6,-3,-9,-9,1
2,-6,-7,-7,6,6,-3,-9,-9,1,13,13,-6,-10,-10,12,12,4,-14,-14
13,13,-6,-10,-10,12,12,4,-14,-14,0,9,9,-7,-8,-8,10,10,8,-14
0,9,9,-7,-8,-8,10,10,8,-14,-14,-1,9,9,-9,-12,-12,5,5,5
-14,-1,9,9,-9,-12,-12,5,5,5,-7,-7,2,10,10,3,-9,-9,8,8
-7,-7,2,10,10,3,-9,-9,8,8,1,-12,-12,1,1,1,-3,-3,-3,14
1,-12,-12,1,1,1,-3,-3,-3,14,14,-5,-13,-13,3,3,2,-12,-12,-2
14,-5,-13,-13,3,3,2,-12,-12,-2,10,10,-2,-11,-11,1,3,3,-9,-9
10,10,-2,-11,-11,1,3,3,-9,-9,-3,8,8,0,-16,-16,-3,9,9,-16
-3,8,8,0,-16,-16,-3,9,9,-16,-17,-16,14,14,-1,-14,-14,4,5,5
-17,-16,14,14,-1,-14,-14,4,5,5,-9,-10,-10,0,11,11,-4,-14,-14,4
-9,-10,-10,0,11,11,-4,-14,-14,4,6,6,-10,-10,0,9,9,-3,-12,-12
6,6,-10,-10,0,9,9,-3,-12,-12,6,10,10,-8,-14,-14,10,10,1,-11
6,10,10,-8,-14,-14,10,10,1,-11,-11,-4,10,10,-8,-9,-9,1,9,9
-11,-4,10,10,-8,-9,-9,1,9,9,-10,-10,-6,13,13,0,-12,-12,-5,11
-10,-10,-6,13,13,0,-12,-12,-5,11,11,1,-12,-12,2,13,13,-1,-4,-4
11,1,-12,-12,2,13,13,-1,-4,-4,6,9,9,-7,-8,-8,10,10,0,-13
6,9,9,-7,-8,-8,10,10,0,-13,-13,3,8,8,-10,-10,-10,7,7,4
-13,3,8,8,-10,-10,-10,7,7,4,-9,-9,0,11,11,-14,-14,-4,3,7
-9,-9,0,11,11,-14,-14,-4,3,7,7,-14,-14,10,10,1,0,-5,-6,-6
7,-14,-14,10,10,1,0,-5,-6,-6,0,0,0,-3,-15,-15,39,39,0,-42
0,0,0,-3,-15,-15,39,39,0,-42,-42,55,55,2,-37,-37,54,54,14,-26
-42,55,55,2,-37,-37,54,54,14,-26,-26,43,43,17,-23,-29,-29,25,25,-18
-26,43,43,17,-23,-29,-29,25,25,-18,-53,-53,43,43,-1,-59,-59,51,51,1
-53,-53,43,43,-1,-59,-59,51,51,1,-45,-45,60,60,12,-44,-44,35,35,10
-45,-45,60,60,12,-44,-44,35,35,10,-40,-40,37,37,17,-23,-51,-51,39,39
-40,-40,37,37,17,-23,-51,-51,39,39,7,-37,-37,16,18,18,-27,-41,-41,25
7,-37,-37,16,18,18,-27,-41,-41,25,25,-18,-46,-46,44,44,-8,-54,-54,44
25,-18,-46,-46,44,44,-8,-54,-54,44,44,3,-55,-55,51,51,12,-46,-46,39
44,3,-55,-55,51,51,12,-46,-46,39,39,11,-34,-34,32,32,9,-41,-41,65
39,11,-34,-34,32,32,9,-41,-41,65,65,19,-38,-38,-4,21,21,-27,-27,-27
65,19,-38,-38,-4,21,21,-27,-27,-27,46,46,-8,-57,-57,46,46,-3,-45,-45
46,46,-8,-57,-57,46,46,-3,-45,-45,37,37,6,-40,-40,10,10,4,-46,-46
37,37,6,-40,-40,10,10,4,-46,-46,54,54,5,-34,-34,39,39,10,-34,-41
54,54,5,-34,-34,39,39,10,-34,-41,-41,16,16,-27,-32,-32,23,23,-23,-47
-41,16,16,-27,-32,-32,23,23,-23,-47,-47,39,39,-14,-56,-56,30,30,-17,-43
-47,39,39,-14,-56,-56,30,30,-17,-43,-43,32,32,-31,-56,-56,14,14,-23,-46
-43,32,32,-31,-56,-56,14,14,-23,-46,-46,26,26,-8,-38,-38,34,34,-13,-43
-46,26,26,-8,-38,-38,34,34,-13,-43,-43,31,31,-16,-43,-43,21,21,-22,-53
-43,31,31,-16,-43,-43,21,21,-22,-53,-53,20,20,-47,-47,53,53,-2,-28,-28
-53,20,20,-47,-47,53,53,-2,-28,-28,8,9,9,-29,-50,-50,33,33,-21,-56
8,9,9,-29,-50,-50,33,33,-21,-56,-56,65,65,-9,-66,-66,42,42,-27,-67
-56,65,65,-9,-66,-66,42,42,-27,-67,-67,31,31,-21,-70,-70,33,33,-36,-36
-67,31,31,-21,-70,-70,33,33,-36,-36,-26,21,21,-64,-64,75,75,-5,-61,-61
-26,21,21,-64,-64,75,75,-5,-61,-61,67,67,-22,-78,-78,39,39,-52,-52,-17
67,67,-22,-78,-78,39,39,-52,-52,-17,13,13,-42,-42,18,18,4,-62,-62,65
13,13,-42,-42,18,18,4,-62,-62,65,65,-28,-65,-65,27,27,-47,-47,23,23
65,-28,-65,-65,27,27,-47,-47,23,23,8,-57,-57,11,11,-19,-71,-71,33,33
8,-57,-57,11,11,-19,-71,-71,33,33,-45,-45,47,47,4,-71,-71,61,61,-41
-45,-45,47,47,4,-71,-71,61,61,-41,-44,-44,22,22,-52,-52,60,60,-22,-53
-44,-44,22,22,-52,-52,60,60,-22,-53,-53,57,57,-21,-71,-71,19,19,-56,-56
-53,57,57,-21,-71,-71,19,19,-56,-56,66,66,0,-63,-63,47,47,-37,-37,-16
66,66,0,-63,-63,47,47,-37,-37,-16,18,18,-48,-48,65,65,-4,-70,-70,38
18,18,-48,-48,65,65,-4,-70,-70,38,38,-42,-42,66,66,-6,-69,-69,43,43
38,-42,-42,66,66,-6,-69,-69,43,43,-41,-41,40,40,1,-58,-58,48,48,-35
-41,-41,40,40,1,-58,-58,48,48,-35,-35,47,47,-3,-49,-49,42,42,-35,-35
-35,47,47,-3,-49,-49,42,42,-35,-35,-1,16,16,-35,-35,64,64,6,-51,-51
-1,16,16,-35,-35,64,64,6,-51,-51,61,61,2,-52,-52,51,51,-18,-69,-69
61,61,2,-52,-52,51,51,-18,-69,-69,44,44,-32,-32,-16,18,18,-56,-56,54
44,44,-32,-32,-16,18,18,-56,-56,54,54,-13,-44,-44,22,22,-58,-58,47,47
54,-13,-44,-44,22,22,-58,-58,47,47,-38,-38,3,12,12,-57,-57,57,57,-22
-38,-38,3,12,12,-57,-57,57,57,-22,-66,-66,26,107,26,88,66,66,-5,-67
-66,-66,26,107,26,88,66,66,-5,-67,-67,37,37,-28,-28,48,48,6,-54,-54
-67,37,37,-28,-28,48,48,6,-54,-54,42,42,-35,-35,13,13,0,-74,-74,23
42,42,-35,-35,13,13,0,-74,-74,23,23,-32,-32,14,14,12,-64,-64,33,33
23,-32,-32,14,14,12,-64,-64,33,33,-32,-32,-33,4,48,48,-28,-28,-6,20
-32,-32,-33,4,48,48,-28,-28,-6,20,20,-41,-41,53,53,-10,-66,-66,17,17
20,-41,-41,53,53,-10,-66,-66,17,17,-22,-22,3,5,5,-61,-61,36,36,-26
-22,-22,3,5,5,-61,-61,36,36,-26,-39,-39,22,22,-47,-47,64,64,-1,-72
-39,-39,22,22,-47,-47,64,64,-1,-72,-72,32,32,-36,-36,20,20,0,-58,-58
-72,32,32,-36,-36,20,20,0,-58,-58,56,56,-38,-38,-25,21,21,-38,-38,29
56,56,-38,-38,-25,21,21,-38,-38,29,29,3,-60,-60,43,43,-6,-38,-38,74
29,3,-60,-60,43,43,-6,-38,-38,74,74,1,-71,-71,52,52,0,-58,-58,50
74,1,-71,-71,52,52,0,-58,-58,50,50,-7,-64,-64,38,38,-19,-39,-39,28
50,-7,-64,-64,38,38,-19,-39,-39,28,28,-40,-40,23,23,17,-57,-57,71,71
28,-40,-40,23,23,17,-57,-57,71,71,-13,-13,6,20,20,-40,-40,52,52,-7
-13,-13,6,20,20,-40,-40,52,52,-7,-70,-70,30,30,-48,-48,67,67,-17,-60
-70,-70,30,30,-48,-48,67,67,-17,-60,-60,33,33,-26,-44,-44,19,19,-49,-49
-60,33,33,-26,-44,-44,19,19,-49,-49,71,71,-3,-75,-75,19,19,-43,-43,66
71,71,-3,-75,-75,19,19,-43,-43,66,66,5,-49,-49,55,55,-13,-69,-69,48
66,5,-49,-49,55,55,-13,-69,-69,48,48,-32,-32,16,17,17,-49,-49,53,53
48,-32,-32,16,17,17,-49,-49,53,53,-20,-46,-46,22,22,-46,-46,58,58,-10
-20,-46,-46,22,22,-46,-46,58,58,-10,-62,-62,37,37,-29,-29,-20,16,16,-53
-62,-62,37,37,-29,-29,-20,16,16,-53,-53,75,75,-11,-68,-68,29,29,-19,-61
-53,75,75,-11,-68,-68,29,29,-19,-61,-61,22,22,-43,-43,60,60,-3,-61,-61
-61,22,22,-43,-43,60,60,-3,-61,-61,39,39,-19,-19,-17,21,21,-43,-43,61
39,39,-19,-19,-17,21,21,-43,-43,61,61,0,-65,-65,18,18,-46,-46,59,59
61,0,-65,-65,18,18,-46,-46,59,59,-15,-64,-64,23,23,-35,-35,-7,15,15
-15,-64,-64,23,23,-35,-35,-7,15,15,-36,-36,56,56,7,-39,-39,36,36,4
-36,-36,56,56,7,-39,-39,36,36,4,-84,-84,29,29,-18,-51,-51,9,9,-42
-84,-84,29,29,-18,-51,-51,9,9,-42,-42,55,55,-12,-70,-70,22,22,-43,-43
-42,55,55,-12,-70,-70,22,22,-43,-43,64,64,-20,-20,-4,0,0,-58,-58,36
64,64,-20,-20,-4,0,0,-58,-58,36,36,-32,-32,61,61,-6,-60,-60,13,13
36,-32,-32,61,61,-6,-60,-60,13,13,-47,-47,57,57,-27,-45,-45,-4,-4,-56
-47,-47,57,57,-27,-45,-45,-4,-4,-56,-56,46,46,-31,-31,-5,-5,-9,-38,-38
-56,46,46,-31,-31,-5,-5,-9,-38,-38,66,66,-12,-46,-46,35,35,-48,-48,67
66,66,-12,-46,-46,35,35,-48,-48,67,67,-33,-33,71,71,-3,-46,-46,20,20
67,-33,-33,71,71,-3,-46,-46,20,20,-49,-49,51,51,-32,-32,50,50,-12,-12
-49,-49,51,51,-32,-32,50,50,-12,-12,21,21,2,-59,-59,28,28,-5,-37,-5
21,21,2,-59,-59,28,28,-5,-37,-5,7,7,-21,-70,-70,30,30,-61,-61,68
